RUC|NOMBRE_DE_ENTIDAD|DEPARTAMENTO|PROVINCIA|DISTRITO|CODIGO_SIAF|CODCONSUCODE|ESTADO|ULTIMAACTUALIZACION
20185896723|MUNICIPALIDAD PROVINCIAL DE HUANCANE|PUNO|HUANCANE|HUANCANE|301645|1695|Activo|17/07/13
20171725144|MUNICIPALIDAD PROVINCIAL DE HUANCAVELICA|HUANCAVELICA|HUANCAVELICA|HUANCAVELICA|300792|857|Activo|17/07/13
20133696823|MUNICIPALIDAD PROVINCIAL DE HUANCAYO|JUNIN|HUANCAYO|HUANCAYO|301003|1068|Activo|17/07/13
20143099262|MUNICIPALIDAD PROVINCIAL DE HUANTA|AYACUCHO|HUANTA|HUANTA|300464|537|Activo|22/12/15
20146008845|MUNICIPALIDAD PROVINCIAL DE HUANUCO|HUANUCO|HUANUCO|HUANUCO|300885|950|Activo|17/07/13
20188948741|MUNICIPALIDAD PROVINCIAL DE HUARAL|LIMA|HUARAL|HUARAL|301327|1391|Activo|02/02/16
20172268430|MUNICIPALIDAD PROVINCIAL DE HUARAZ|ANCASH|HUARAZ|HUARAZ|300085|151|Activo|30/09/15
20193046551|MUNICIPALIDAD PROVINCIAL DE HUARI|ANCASH|HUARI|HUARI|300150|211|Activo|28/12/15
20142747155|MUNICIPALIDAD PROVINCIAL DE HUARMEY|ANCASH|HUARMEY|HUARMEY|300166|302|Activo|01/10/15
20137289921|MUNICIPALIDAD PROVINCIAL DE HUAROCHIRI - MATUCANA|LIMA|HUAROCHIRI|MATUCANA|301339|1403|Activo|17/07/13
20146925767|MUNICIPALIDAD PROVINCIAL DE HUAYLAS - CARAZ|ANCASH|HUAYLAS|CARAZ|300171|227|Activo|02/10/15
20162316495|MUNICIPALIDAD PROVINCIAL DE HUAYTARA|HUANCAVELICA|HUAYTARA|HUAYTARA|300852|925|Activo|17/07/13
20142167744|MUNICIPALIDAD PROVINCIAL DE ICA|ICA|ICA|ICA|300960|1025|Activo|17/07/13
20154491873|MUNICIPALIDAD PROVINCIAL DE ILO|MOQUEGUA|ILO|ILO|301498|1553|Activo|17/07/13
20166164789|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|AREQUIPA|ISLAY|MOLLENDO|300423|488|Activo|15/10/15
20201987297|MUNICIPALIDAD PROVINCIAL DE JAEN|CAJAMARCA|JAEN|JAEN|300623|688|Activo|17/07/13
20183093941|MUNICIPALIDAD PROVINCIAL DE JAUJA|JUNIN|JAUJA|JAUJA|301052|1117|Activo|17/07/13
20194735384|MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA|TACNA|JORGE BASADRE|LOCUMBA|301793|1850|Activo|04/10/21
20202951393|MUNICIPALIDAD PROVINCIAL DE JULCAN|LA LIBERTAD|JULCAN|JULCAN|301157|1263|Activo|17/07/13
20177653960|MUNICIPALIDAD PROVINCIAL DE JUNIN|JUNIN|JUNIN|JUNIN|301086|1151|Activo|28/12/15
20187459258|MUNICIPALIDAD PROVINCIAL DE LA CONVENCION - SANTA ANA|CUSCO|LA CONVENCION|SANTA ANA|300748|813|Activo|17/07/13
20189212195|MUNICIPALIDAD PROVINCIAL DE LA MAR - SAN MIGUEL|AYACUCHO|LA MAR|SAN MIGUEL|300471|544|Activo|16/10/15
20188297111|MUNICIPALIDAD PROVINCIAL DE LA UNION - COTAHUASI|AREQUIPA|LA UNION|COTAHUASI|300429|494|Activo|15/10/15
20162983793|MUNICIPALIDAD PROVINCIAL DE LAMAS|SAN MARTIN|LAMAS|LAMAS|301724|1768|Activo|17/07/13
20175975234|MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE|LAMBAYEQUE|LAMBAYEQUE|LAMBAYEQUE|301238|1295|Activo|17/07/13
20165563515|MUNICIPALIDAD PROVINCIAL DE LAMPA|PUNO|LAMPA|LAMPA|301653|1703|Activo|17/07/13
20182308952|MUNICIPALIDAD PROVINCIAL DE LAURICOCHA |HUANUCO|LAURICOCHA|JESUS|300946|1007|Activo|17/07/13
20200042744|MUNICIPALIDAD PROVINCIAL DE LEONCIO PRADO - RUPA RUPA|HUANUCO|LEONCIO PRADO|RUPA-RUPA|300927|988|Activo|26/12/15
20116067847|MUNICIPALIDAD PROVINCIAL DE LORETO - NAUTA|LORETO|LORETO|NAUTA|301445|1505|Activo|17/07/13
20143082297|MUNICIPALIDAD PROVINCIAL DE LUCANAS - PUQUIO|AYACUCHO|LUCANAS|PUQUIO|300479|552|Activo|17/07/13
20185609171|MUNICIPALIDAD PROVINCIAL DE LUYA - LAMUD|AMAZONAS|LUYA|LAMUD|300043|106|Activo|11/11/15
20162281845|MUNICIPALIDAD PROVINCIAL DE MANU|MADRE DE DIOS|MANU|MANU|301475|1530|Activo|17/07/13
20228453146|MUNICIPALIDAD PROVINCIAL DE MARAÑON - HUACRACHUCO|HUANUCO|MARAÑON|HUACRACHUCO|300934|995|Activo|17/07/13
20178680049|MUNICIPALIDAD PROVINCIAL DE MARISCAL CACERES - JUANJUI|SAN MARTIN|MARISCAL CACERES|JUANJUI|301735|1779|Activo|17/07/13
20212824641|MUNICIPALIDAD PROVINCIAL DE MARISCAL LUZURIAGA - PISCOBAMBA|ANCASH|MARISCAL LUZURIAGA|PISCOBAMBA|300181|237|Activo|02/10/15
20154469941|MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO - MOQUEGUA|MOQUEGUA|MARISCAL NIETO|MOQUEGUA|301481|1536|Activo|17/07/13
20280417131|MUNICIPALIDAD PROVINCIAL DE MARISCAL RAMON CASTILLA|LORETO|MARISCAL RAMON CASTILLA|RAMON CASTILLA|301450|1501|Activo|17/07/13
20103845590|MUNICIPALIDAD PROVINCIAL DE MAYNAS - IQUITOS|LORETO|MAYNAS|IQUITOS|301422|1479|Activo|17/07/13
20145614121|MUNICIPALIDAD PROVINCIAL DE MELGAR - AYAVIRI|PUNO|MELGAR|AYAVIRI|301663|1713|Activo|17/02/16
20199932561|MUNICIPALIDAD PROVINCIAL DE MOHO|PUNO|MOHO|MOHO|301672|1752|Activo|17/07/13
20105266988|MUNICIPALIDAD PROVINCIAL DE MORROPON - CHULUCANAS|PIURA|MORROPON|CHULUCANAS|301556|1611|Activo|17/07/13
20146806679|MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA|SAN MARTIN|MOYOBAMBA|MOYOBAMBA|301701|1756|Activo|21/12/15
20147705850|MUNICIPALIDAD PROVINCIAL DE NAZCA|ICA|NAZCA|NAZCA|300985|1050|Activo|17/07/13
20189313544|MUNICIPALIDAD PROVINCIAL DE OCROS|ANCASH|OCROS|OCROS|300189|307|Activo|02/10/15
20165341377|MUNICIPALIDAD PROVINCIAL DE OTUZCO|LA LIBERTAD|OTUZCO|OTUZCO|301161|1217|Activo|17/07/13
20190242961|MUNICIPALIDAD PROVINCIAL DE OXAPAMPA|PASCO|OXAPAMPA|OXAPAMPA|301522|1577|Activo|17/07/13
20173189932|MUNICIPALIDAD PROVINCIAL DE OYON|LIMA|OYON|OYON|301383|1473|Activo|17/07/13
20164091466|MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|301171|1227|Activo|17/07/13
20183995121|MUNICIPALIDAD PROVINCIAL DE PACHITEA - PANAO|HUANUCO|PACHITEA|PANAO|300937|998|Activo|23/12/15
20188331581|MUNICIPALIDAD PROVINCIAL DE PADRE ABAD - AGUAYTIA|UCAYALI|PADRE ABAD|PADRE ABAD|301826|1881|Activo|28/09/15
20162361440|MUNICIPALIDAD PROVINCIAL DE PAITA|PIURA|PAITA|PAITA|301566|1621|Activo|17/07/13
20224324601|MUNICIPALIDAD PROVINCIAL DE PALLASCA - CABANA|ANCASH|PALLASCA|CABANA|300199|245|Activo|02/10/15
20147704373|MUNICIPALIDAD PROVINCIAL DE PALPA|ICA|PALPA|PALPA|300990|1055|Activo|17/07/13
20182177670|MUNICIPALIDAD PROVINCIAL DE PARINACOCHAS - CORACORA|AYACUCHO|PARINACOCHAS|CORACORA|300500|573|Activo|17/07/13
20159308708|MUNICIPALIDAD PROVINCIAL DE PARURO|CUSCO|PARURO|PARURO|300758|823|Activo|17/07/13
20176735725|MUNICIPALIDAD PROVINCIAL DE PASCO - CHAPIMARCA|PASCO|PASCO|CHAUPIMARCA|301501|1556|Activo|17/07/13
20226962892|MUNICIPALIDAD PROVINCIAL DE PATAZ - TAYABAMBA|LA LIBERTAD|PATAZ|TAYABAMBA|301176|1232|Activo|17/07/13
20194058854|MUNICIPALIDAD PROVINCIAL DE PAUCAR DEL SARA SARA - PAUSA|AYACUCHO|PAUCAR DEL SARA SARA|PAUSA|300508|593|Activo|24/12/15
20200557159|MUNICIPALIDAD PROVINCIAL DE PAUCARTAMBO|CUSCO|PAUCARTAMBO|PAUCARTAMBO|300767|832|Activo|17/07/13
20154546953|MUNICIPALIDAD PROVINCIAL DE PICOTA|SAN MARTIN|PICOTA|PICOTA|301740|1813|Activo|17/07/13
20148421103|MUNICIPALIDAD PROVINCIAL DE PISCO|ICA|PISCO|PISCO|300995|1060|Activo|17/07/13
20154477374|MUNICIPALIDAD PROVINCIAL DE PIURA|PIURA|PIURA|PIURA|301529|1584|Activo|01/03/21
20207429091|MUNICIPALIDAD PROVINCIAL DE POMABAMBA|ANCASH|POMABAMBA|POMABAMBA|300210|256|Activo|02/10/15
20189307226|MUNICIPALIDAD PROVINCIAL DE PUERTO INCA|HUANUCO|PUERTO INCA|PUERTO INCA|300941|1002|Activo|17/07/13
20146247084|MUNICIPALIDAD PROVINCIAL DE PUNO|PUNO|PUNO|PUNO|301593|1648|Activo|29/12/15
20168778750|MUNICIPALIDAD PROVINCIAL DE PURUS|UCAYALI|PURUS|PURUS|301829|1884|Activo|28/09/15
20567286780|MUNICIPALIDAD PROVINCIAL DE PUTUMAYO|LORETO|PUTUMAYO|YAGUAS|301854|201485|Activo|25/01/16
20187172129|MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS|CUSCO|QUISPICANCHI|URCOS|300773|838|Activo|10/11/15
20185379079|MUNICIPALIDAD PROVINCIAL DE RECUAY|ANCASH|RECUAY|RECUAY|300214|260|Activo|02/10/15
20165979967|MUNICIPALIDAD PROVINCIAL DE REQUENA|LORETO|REQUENA|REQUENA|301454|1510|Activo|23/12/15
20148170933|MUNICIPALIDAD PROVINCIAL DE RIOJA|SAN MARTIN|RIOJA|RIOJA|301750|1784|Activo|17/07/13
20182762327|MUNICIPALIDAD PROVINCIAL DE RODRIGUEZ DE MENDOZA - SAN NICOLAS|AMAZONAS|RODRIGUEZ DE MENDOZA|SAN NICOLAS|300066|129|Activo|26/12/15
20145705780|MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA|PUNO|SAN ANTONIO DE PUTINA|PUTINA|301676|1742|Activo|17/07/13
20148261572|MUNICIPALIDAD PROVINCIAL DE SAN IGNACIO|CAJAMARCA|SAN IGNACIO|SAN IGNACIO|300635|700|Activo|17/07/13
20175083937|MUNICIPALIDAD PROVINCIAL DE SAN MARCOS - PEDRO GALVEZ|CAJAMARCA|SAN MARCOS|PEDRO GALVEZ|300642|735|Activo|24/05/16
20154544667|MUNICIPALIDAD PROVINCIAL DE SAN MARTIN - TARAPOTO|SAN MARTIN|SAN MARTIN|TARAPOTO|301759|1793|Activo|17/07/13
20143625843|MUNICIPALIDAD PROVINCIAL DE SAN MIGUEL|CAJAMARCA|SAN MIGUEL|SAN MIGUEL|300649|707|Activo|17/07/13
20172446800|MUNICIPALIDAD PROVINCIAL DE SAN PABLO|CAJAMARCA|SAN PABLO|SAN PABLO|300662|720|Activo|17/07/13
20165195290|MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA|PUNO|SAN ROMAN|JULIACA|301681|1731|Activo|17/07/13
20141897935|MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|301189|1209|Activo|17/07/13
20193063218|MUNICIPALIDAD PROVINCIAL DE SANCHEZ CERRO - OMATE|MOQUEGUA|GENERAL SANCHEZ CERRO|OMATE|301487|1542|Activo|17/07/13
20192145831|MUNICIPALIDAD PROVINCIAL DE SANDIA|PUNO|SANDIA|SANDIA|301685|1722|Activo|17/07/13
20163065330|MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE|ANCASH|SANTA|CHIMBOTE|300224|270|Activo|05/10/15
20200367376|MUNICIPALIDAD PROVINCIAL DE SANTA CRUZ|CAJAMARCA|SANTA CRUZ|SANTA CRUZ|300666|724|Activo|28/12/15
20187630101|MUNICIPALIDAD PROVINCIAL DE SANTIAGO DE CHUCO|LA LIBERTAD|SANTIAGO DE CHUCO|SANTIAGO DE CHUCO|301197|1245|Activo|17/07/13
20146674403|MUNICIPALIDAD PROVINCIAL DE SATIPO|JUNIN|SATIPO|SATIPO|301090|1155|Activo|26/12/15
20146721410|MUNICIPALIDAD PROVINCIAL DE SECHURA|PIURA|SECHURA|SECHURA|301587|1642|Activo|17/07/13
20188754890|MUNICIPALIDAD PROVINCIAL DE SIHUAS|ANCASH|SIHUAS|SIHUAS|300233|279|Activo|17/07/13
20187843431|MUNICIPALIDAD PROVINCIAL DE SUCRE - QUEROBAMBA|AYACUCHO|SUCRE|QUEROBAMBA|300518|603|Activo|17/07/13
20154477021|MUNICIPALIDAD PROVINCIAL DE SULLANA|PIURA|SULLANA|SULLANA|301573|1628|Activo|17/07/13
20147797100|MUNICIPALIDAD PROVINCIAL DE TACNA|TACNA|TACNA|TACNA|301778|1833|Activo|17/07/13
20162315502|MUNICIPALIDAD PROVINCIAL DE TAHUAMANU - IÑAPARI|MADRE DE DIOS|TAHUAMANU|IÑAPARI|301478|1533|Activo|17/07/13
20146713824|MUNICIPALIDAD PROVINCIAL DE TALARA - PARIÑAS|PIURA|TALARA|PARIÑAS|301581|1636|Activo|17/07/13
20162298659|MUNICIPALIDAD PROVINCIAL DE TAMBOPATA|MADRE DE DIOS|TAMBOPATA|TAMBOPATA|301471|1526|Activo|17/07/13
20147799498|MUNICIPALIDAD PROVINCIAL DE TARATA|TACNA|TARATA|TARATA|301796|1842|Activo|24/12/15
20174816221|MUNICIPALIDAD PROVINCIAL DE TARMA|JUNIN|TARMA|TARMA|301098|1163|Activo|17/07/13
20190345344|MUNICIPALIDAD PROVINCIAL DE TAYACAJA - PAMPAS|HUANCAVELICA|TAYACAJA|PAMPAS|300868|907|Activo|17/07/13
20168745231|MUNICIPALIDAD PROVINCIAL DE TOCACHE|SAN MARTIN|TOCACHE|TOCACHE|301773|1823|Activo|17/07/13
20175639391|MUNICIPALIDAD PROVINCIAL DE TRUJILLO|LA LIBERTAD|TRUJILLO|TRUJILLO|301127|1191|Activo|14/01/21
20156696596|MUNICIPALIDAD PROVINCIAL DE TUMBES|TUMBES|TUMBES|TUMBES|301804|1859|Activo|05/10/15
20147142197|MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA|LORETO|UCAYALI|CONTAMANA|301465|1520|Activo|10/11/15
20147567449|MUNICIPALIDAD PROVINCIAL DE URUBAMBA|CUSCO|URUBAMBA|URUBAMBA|300785|850|Activo|17/07/13
20146917314|MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE|AMAZONAS|UTCUBAMBA|BAGUA GRANDE|300078|144|Activo|24/12/15
20187842388|MUNICIPALIDAD PROVINCIAL DE VICTOR FAJARDO - HUANCAPI|AYACUCHO|VICTOR FAJARDO|HUANCAPI|300529|525|Activo|17/07/13
20166871035|MUNICIPALIDAD PROVINCIAL DE VILCASHUAMAN|AYACUCHO|VILCAS HUAMAN|VILCAS HUAMAN|300541|581|Activo|17/07/13
20166028842|MUNICIPALIDAD PROVINCIAL DE VIRU|LA LIBERTAD|VIRU|VIRU|301209|1271|Activo|17/07/13
20205976079|MUNICIPALIDAD PROVINCIAL DE YAROWILCA - CHAVINILLO|HUANUCO|YAROWILCA|CHAVINILLO|300953|1014|Activo|17/07/13
20120385004|MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA|JUNIN|YAULI|LA OROYA|301108|1172|Activo|26/12/15
20172247513|MUNICIPALIDAD PROVINCIAL DE YAUYOS|LIMA|YAUYOS|YAUYOS|301389|1435|Activo|17/07/13
20193334262|MUNICIPALIDAD PROVINCIAL DE YUNGAY|ANCASH|YUNGAY|YUNGAY|300243|289|Activo|05/10/15
20192146641|MUNICIPALIDAD PROVINCIAL DE YUNGUYO|PUNO|YUNGUYO|YUNGUYO|301694|1735|Activo|17/07/13
20166679606|MUNICIPALIDAD PROVINCIAL DE ZARUMILLA|TUMBES|ZARUMILLA|ZARUMILLA|301812|1867|Activo|28/09/15
20177662446|MUNICIPALIDAD PROVINCIAL DEL ALTO AMAZONAS - YURIMAGUAS|LORETO|ALTO AMAZONAS|YURIMAGUAS|301434|1490|Activo|17/07/13
20131369558|MUNICIPALIDAD PROVINCIAL DEL CALLAO|CALLAO|CALLAO|CALLAO|300677|742|Activo|11/11/15
20177217043|MUNICIPALIDAD PROVINCIAL DEL CUSCO|CUSCO|CUSCO|CUSCO|300684|749|Activo|17/07/13
20493465491|MUNICIPALIDAD PROVINCIAL DEL DATEM DEL MARAÑON|LORETO|DATEM DEL MARAÑON|ANDOAS|301436|200199|Activo|17/07/13
20254165035|OFICINA DE NORMALIZACION PREVISIONAL|LIMA|LIMA|LIMA|0055|1984|Activo|17/07/13
20563198240|OFICINA GENERAL DE INFRAESTRUCTURA|LIMA|LIMA|SAN ISIDRO|1558|201225|Activo|08/07/21
20605291865|OFICINA GENERAL DE INVERSIONES Y PROYECTOS|LIMA|LIMA|LIMA|1721|204468|Activo|07/11/19
20552044208|OFICINA NACIONAL DE GOBIERNO INTERIOR|LIMA|LIMA|SAN ISIDRO|1515|200567|Activo|24/09/13
20291973851|OFICINA NACIONAL DE PROCESOS ELECTORALES|LIMA|LIMA|LIMA|479|27|Activo|20/02/20
20505752253|OFICINA PREVISIONAL DE LAS FUERZAS ARMADAS|LIMA|LIMA|JESUS MARIA|1124|200037|Activo|17/07/13
20614269163|ONP - UNIDAD EJECUTORA 003: PROYECTO DE TRANSFORMACIÓN DIGITAL DE LA ONP|LIMA|LIMA|LIMA|1782|205671|Activo|04/11/25
20612528587|ORGANISMO DE ESTUDIOS Y DISEÑO DE PROYECTOS DE INVERSION|LIMA|LIMA|SAN LUIS|1760|205511|Activo|04/11/24
20521286769|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|LIMA|LIMA|SAN ISIDRO|1311|200276|Activo|17/07/13
20306484479|ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI|LIMA|LIMA|SAN ISIDRO|1017|1945|Activo|23/12/15
20522224783|ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE|LIMA|LIMA|MAGDALENA DEL MAR|1319|200283|Activo|13/11/13
20507180265|ORGANISMO ESPECIAL DEL FONDO MI VIVIENDA MILITAR DEL EJÉRCITO|LIMA|LIMA|SAN BORJA||200032|Activo|17/07/13
20419026809|ORGANISMO ESPECIALIZADO PARA LAS CONTRATACIONES PUBLICAS EFICIENTES|LIMA|LIMA|JESUS MARIA|1275|1952|Activo|23/02/26
20490656716|ORGANISMO PUBLICO DESCENTRALIZADO OPD PRO CHALLHUAHUACHO|APURIMAC|COTABAMBAS|CHALLHUAHUACHO||200406|Activo|17/07/13
20216072155|ORGANISMO SUPERVISOR DE INVERSION PRIVADA EN TELECOMUNICACIONES|LIMA|LIMA|SAN BORJA|1265|1920|Activo|17/07/13
20376082114|ORGANISMO SUPERVISOR DE LA INVERSION EN ENERGIA Y MINERIA|LIMA|LIMA|MAGDALENA DEL MAR|1266|1921|Activo|17/07/13
20420248645|ORGANISMO SUPERVISOR DE LA INVERSION EN INFRAESTRUCTURA DE TRANSPORTE DE USO PUBLICO|LIMA|LIMA|SAN ISIDRO|1268|2557|Activo|17/07/13
20565423372|ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO|LIMA|LIMA|SAN ISIDRO|1589|201305|Activo|18/11/14
20125645039|PATRONATO DEL PARQUE DE LAS LEYENDAS - FELIPE BENAVIDES BARREDA|LIMA|LIMA|SAN MIGUEL|500238|1986|Activo|05/09/18
20615467252|PCM - PROGRAMA DE MEJOR ATENCION AL CIUDADANO - MAC|LIMA|LIMA|MIRAFLORES|1788|205912|Activo|30/04/26
20547199066|PCM - SECRETARÍA TÉCNICA DE APOYO A LA COMISIÓN AD HOC CREADA POR LA LEY 29625|LIMA|LIMA|LIMA|1733|200466|Activo|26/07/21
20613343491|PCM - UNIDAD EJECUTORA 022 - PROYECTO DE TRANSFORMACIÓN DIGITAL CON EQUIDAD - PROTDE|LIMA|LIMA|MIRAFLORES|1763|205571|Activo|26/02/25
20605968768|PERÚ SEGURO 2025|LIMA|LIMA|SAN ISIDRO|1724|204590|Activo|11/05/20
20196785044|PERUPETRO S.A.|LIMA|LIMA|SAN BORJA||2432|Activo|05/03/18
20100128218|PETROLEOS DEL PERU S.A.|LIMA|LIMA|SAN ISIDRO||2433|Activo|17/07/13
20159981216|PODER JUDICIAL|LIMA|LIMA|LIMA|0012|28|Activo|17/07/13
20614289059|PODER JUDICIAL - AUTORIDAD NACIONAL DE CONTROL DEL PODER JUDICIAL|LIMA|LIMA|LIMA|1769|205651|Activo|17/10/25
20511366594|PODER JUDICIAL - UNIDAD DE COORDINACION DE PROYECTOS DEL PODER JUDICIAL|LIMA|LIMA|LIMA|1215|200168|Activo|14/05/14
20428696515|POLICÍA NACIONAL DEL PERÚ - DIRECCIÓN DE AVIACIÓN|CALLAO|CALLAO|CALLAO|42|10159|Activo|02/12/19
20165465009|POLICIA NACIONAL DEL PERÚ - DIRECCIÓN DE ECONOMÍA Y FINANZAS|LIMA|LIMA|RIMAC|26|10143|Activo|02/12/19
20504380077|POLICÍA NACIONAL DEL PERÚ - DIRECCIÓN DE SANIDAD|LIMA|LIMA|MIRAFLORES|1067|200038|Activo|02/12/19
20556048861|POLICÍA NACIONAL DEL PERÚ - DIRECCIÓN EJECUTIVA ANTIDROGAS|LIMA|LIMA|LA VICTORIA|1343|200722|Activo|02/12/19
20381959997|POLICÍA NACIONAL DEL PERÚ - DIRECCIÓN EJECUTIVA DE EDUCACIÓN Y DOCTRINA|LIMA|LIMA|CHORRILLOS|43|12632|Activo|01/03/21
20556118079|POLICÍA NACIONAL DEL PERÚ - DIRECCIÓN EJECUTIVA DE INVESTIGACIÓN CRIMINAL Y APOYO A LA JUSTICIA|LIMA|LIMA|LIMA|1312|200825|Activo|02/12/19
20183717406|POLICÍA NACIONAL DEL PERÚ - FONDO DE APOYO FUNERARIO|LIMA|LIMA|MAGDALENA DEL MAR||200026|Activo|02/12/19
20153016608|POLICÍA NACIONAL DEL PERÚ - FONDO DE VIVIENDA POLICIAL|LIMA|LIMA|RIMAC||200090|Activo|06/09/22
20601110670|POLICÍA NACIONAL DEL PERÚ - FRENTE PUNO|PUNO|PUNO|PUNO|1653|202686|Activo|03/12/19
20480776250|POLICÍA NACIONAL DEL PERÚ - II DIRECCIÓN TERRITORIAL CHICLAYO|LAMBAYEQUE|CHICLAYO|CHICLAYO|1342|200302|Activo|18/03/22
20481772550|POLICÍA NACIONAL DEL PERÚ - III REGIÓN TERRITORIAL TRUJILLO|LA LIBERTAD|TRUJILLO|TRUJILLO|29|10146|Activo|02/12/19
20383430250|POLICÍA NACIONAL DEL PERÚ - JEFATURA DE LA VII REGIÓN LIMA|LIMA|LIMA|LIMA|33|10150|Activo|09/12/19
20602467971|POLICÍA NACIONAL DEL PERÚ - REGIÓN AYACUCHO - ICA|AYACUCHO|HUAMANGA|AYACUCHO|1689|203946|Activo|02/12/19
20602398103|POLICÍA NACIONAL DEL PERÚ - REGIÓN HUÁNUCO - SAN MARTÍN - UCAYALI|HUANUCO|HUANUCO|HUANUCO|1688|203966|Activo|02/12/19
20602699081|POLICÍA NACIONAL DEL PERÚ - REGIÓN LORETO|LORETO|MAYNAS|IQUITOS|1687|203926|Activo|02/12/19
20601020191|POLICÍA NACIONAL DEL PERÚ - REGIÓN PIURA|PIURA|PIURA|VEINTISEIS DE OCTUBRE|27|202565|Activo|02/12/19
20485931199|POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO|JUNIN|HUANCAYO|HUANCAYO|34|10151|Activo|02/12/19
20399728241|POLICÍA NACIONAL DEL PERÚ - X REGIÓN TERRITORIAL CUSCO|CUSCO|CUSCO|WANCHAQ|36|10153|Activo|02/12/19
20370114952|POLICÍA NACIONAL DEL PERÚ - XI DIRECCIÓN TERRITORIAL AREQUIPA|AREQUIPA|AREQUIPA|YANAHUARA|1147|10154|Activo|18/03/21
20168999926|PRESIDENCIA DEL CONSEJO DE MINISTROS|LIMA|LIMA|LIMA|0003|29|Activo|17/07/13
20606497483|PROCURADURIA GENERAL DEL ESTADO|LIMA|LIMA|MIRAFLORES|1729|204671|Activo|15/01/21
20515452738|PROG.GESTION AMBIENT. Y SOCIAL PARA LOS IMPACTOS INDIRECTOS EN EL CORR. VIAL INTEROC. SUR|LIMA|LIMA|SAN ISIDRO||200215|Activo|17/07/13
20602547443|PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO|LIMA|LIMA|SAN ISIDRO|1691|203887|Activo|19/10/18
20518647785|PROGRAMA DE APOYO A LA FORMACION PROFESIONAL APROLAB II UE 113|LIMA|LIMA|SAN BORJA|1284|200250|Activo|30/09/15
20501483517|PROGRAMA DE APOYO A LA REFORMA DEL SECTOR SALUD - PARSALUD|LIMA|LIMA|JESUS MARIA|1315|10221|Activo|17/07/13
20608664387|PROGRAMA DE CREACIÓN DE REDES INTEGRADAS DE SALUD|LIMA|LIMA|LINCE|1734|204891|Activo|17/12/21
20450490190|PROGRAMA DE DESARROLLO AGROAMBIENTAL EN LA CEJA DE SELVA CUENCAS DEL MISHIQUIYACU Y PONAZA|SAN MARTIN|SAN MARTIN|TARAPOTO|1323|200314|Activo|17/07/13
20393068672|PROGRAMA DE DESARROLLO ALTERNATIVO EN LAS AREAS DE POZUZO Y PALCAZU|JUNIN|CHANCHAMAYO|SAN RAMON|1135|200116|Activo|17/07/13
20568359896|PROGRAMA DE DESARROLLO ALTERNATIVO EN SATIPO|JUNIN|CHANCHAMAYO|SAN RAMON|1444|200472|Activo|17/07/13
20414251561|PROGRAMA DE DESARROLLO DE SANIDAD AGROPECUARIA|LIMA|LIMA|JESUS MARIA|720|10323|Activo|17/07/13
20566057388|PROGRAMA DE DESARROLLO FORESTAL SOSTENIBLE,INCLUSIVO Y COMPETITIVO EN LA AMAZONIA PERUANA|LIMA|LIMA|SAN ISIDRO|1592|201905|Activo|11/09/15
20477936882|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL|LIMA|LIMA|JESUS MARIA|1296|200261|Activo|29/10/21
20504007945|PROGRAMA DE EMPLEO TEMPORAL - LLAMKASUN PERU|LIMA|LIMA|JESUS MARIA|1066|200035|Activo|07/05/25
20605733281|PROGRAMA DE PENSIÓN NO CONTRIBUTIVA A PERSONAS CON DISCAPACIDAD SEVERA EN SITUACIÓN DE POBREZA|LIMA|LIMA|MAGDALENA DEL MAR|1723|204528|Activo|29/01/20
20380795907|PROGRAMA EDUCACION BASICA PARA TODOS UE 026|LIMA|LIMA|SAN BORJA|81|10189|Activo|01/02/18
20607706957|PROGRAMA MEJORAMIENTO DE LOS SERVICIOS DE JUSTICIA EN MATERIA PENAL EN EL PERÚ|LIMA|LIMA|SAN ISIDRO|1732|204710|Activo|12/05/21
